Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY60355227,2024-09-28,535.9,Credit Card,Failed,POL25372382
PAY35918403,2022-09-01,824.76,Cash,Successful,POL68469433
PAY41812852,2024-07-21,128.99,Cash,Failed,POL74240303
PAY47505334,2023-10-28,616.02,Credit Card,Successful,POL60601098
PAY25298197,2024-01-17,1233.17,Cash,Failed,POL48533616
PAY82995010,2024-03-23,1226.25,Cash,Successful,POL04612795
PAY55358121,2023-10-09,613.37,Credit Card,Failed,POL66640089
PAY62566766,2022-03-05,445.43,Cash,Failed,POL23145476
PAY45323107,2022-04-14,584.83,Cash,Successful,POL97760999
PAY85584505,2022-07-13,1186.03,Bank Transfer,Failed,POL09137788
PAY92338802,2024-05-06,529.03,Cash,Failed,POL29655105
PAY68971091,2022-12-14,222.66,Cash,Failed,POL77573735
PAY76164455,2024-08-22,1460.54,Credit Card,Failed,POL39193067
PAY75276962,2023-08-04,1234.16,Bank Transfer,Failed,POL86890782
PAY05248934,2024-08-03,883.35,Bank Transfer,Failed,POL09607120
PAY92631985,2023-07-25,670.41,Bank Transfer,Successful,POL90750748
PAY19793448,2022-01-17,308.76,Bank Transfer,Failed,POL87558325
PAY20794386,2023-01-31,369.48,Credit Card,Failed,POL11723296
PAY89819513,2022-03-13,143.1,Bank Transfer,Failed,POL39487176
PAY81485622,2024-06-22,1105.77,Cash,Failed,POL04610081
PAY79267442,2023-01-25,63.89,Credit Card,Failed,POL23901301
PAY51135174,2022-08-14,84.13,Bank Transfer,Successful,POL39911083
PAY76880510,2024-12-08,611.72,Cash,Failed,POL88263060
PAY50971233,2022-10-10,1385.58,Bank Transfer,Failed,POL43714068
PAY34612786,2022-08-31,1338.82,Bank Transfer,Failed,POL43714068
PAY30259057,2022-09-12,197.83,Bank Transfer,Successful,POL09523049
PAY04380982,2024-06-02,1237.25,Bank Transfer,Failed,POL35831200
PAY66471423,2024-11-21,1434.6,Credit Card,Successful,POL30868799
PAY87769748,2023-09-09,744.86,Credit Card,Successful,POL11133444
PAY49311620,2022-05-21,1047.88,Credit Card,Successful,POL77410789
PAY22782365,2023-02-12,360.21,Bank Transfer,Failed,POL90223289
PAY72752260,2024-07-31,515.37,Bank Transfer,Failed,POL11133444
PAY37632772,2022-06-21,1493.07,Credit Card,Successful,POL69394395
PAY78863298,2024-10-23,401.75,Cash,Successful,POL80995541
PAY22528503,2023-03-12,1476.48,Credit Card,Successful,POL95524303
PAY11277119,2023-02-02,688.88,Credit Card,Successful,POL19466046
PAY98230368,2023-07-20,111.68,Cash,Failed,POL54361849
PAY32556795,2023-08-22,744.16,Cash,Failed,POL62759282
PAY36451706,2024-10-10,1174.4,Bank Transfer,Failed,POL55078458
PAY37009835,2023-11-02,386.31,Cash,Failed,POL21259654
PAY13990983,2022-12-17,689.42,Cash,Failed,POL55696704
PAY26072867,2022-07-02,946.95,Bank Transfer,Successful,POL78617883
PAY58217522,2024-10-02,206.28,Cash,Failed,POL39689030
PAY86558847,2024-03-25,1148.67,Cash,Failed,POL88991163
PAY60756280,2024-04-05,1431.96,Cash,Failed,POL64468653
PAY57388628,2024-10-28,801.27,Bank Transfer,Successful,POL74375234
PAY69271758,2024-05-23,1291.43,Credit Card,Failed,POL42847651
PAY05459659,2022-01-07,330.74,Bank Transfer,Successful,POL30351443
PAY34814343,2023-10-05,338.34,Cash,Failed,POL54662210
PAY53081050,2022-11-27,489.89,Cash,Failed,POL48016627
PAY26830591,2023-02-03,1222.77,Bank Transfer,Successful,POL75237627
PAY06913000,2023-01-25,1211.62,Cash,Failed,POL52977927
PAY82964615,2022-09-02,112.44,Bank Transfer,Successful,POL38779532
PAY60062857,2022-12-16,791.25,Cash,Failed,POL89729174
PAY26373495,2024-12-16,1361.37,Credit Card,Failed,POL44670716
PAY59388295,2023-11-22,1267.56,Bank Transfer,Successful,POL92681233
PAY56145350,2023-02-08,976.1,Cash,Successful,POL81100703
PAY53624706,2023-04-23,112.12,Bank Transfer,Failed,POL87125515
PAY61654695,2023-11-15,111.28,Bank Transfer,Failed,POL19959727
PAY83410753,2022-06-16,974.45,Credit Card,Successful,POL25712825
PAY76406621,2024-05-23,728.17,Cash,Failed,POL11950441
PAY18749870,2023-04-14,1043.27,Bank Transfer,Failed,POL83060919
PAY39455269,2022-02-27,1441.79,Credit Card,Failed,POL46015732
PAY45073203,2022-09-24,1059.3,Credit Card,Successful,POL62321649
PAY60494054,2024-04-08,1081.68,Cash,Failed,POL14879776
PAY61672410,2022-09-03,85.82,Credit Card,Successful,POL38398875
PAY10142336,2022-07-11,1427.77,Credit Card,Failed,POL96697698
PAY15590327,2024-11-02,418.96,Bank Transfer,Successful,POL34252252
PAY86091713,2023-10-21,376,Bank Transfer,Failed,POL46471813
PAY64238280,2022-02-25,1332.09,Credit Card,Successful,POL92889380
PAY07909506,2023-08-06,1396.76,Bank Transfer,Successful,POL43732564
PAY46243570,2023-06-24,390.83,Cash,Successful,POL35246702
PAY89128484,2023-03-17,336.6,Credit Card,Failed,POL64234033
PAY53092330,2023-12-24,1315.11,Cash,Successful,POL54078734
PAY31309583,2024-02-27,1493.72,Cash,Failed,POL11826796
PAY96709886,2022-03-30,75.77,Cash,Successful,POL21795687
PAY99694041,2023-05-23,471.07,Bank Transfer,Failed,POL39477201
PAY83194011,2024-07-06,1222.46,Bank Transfer,Successful,POL17568774
PAY20739239,2023-02-19,387.61,Cash,Failed,POL76074801
PAY33088286,2023-05-13,983.75,Cash,Successful,POL38108331
PAY78171614,2022-11-17,558.88,Credit Card,Failed,POL97141577
PAY32452390,2023-01-08,1099.08,Credit Card,Failed,POL55191578
PAY90123518,2024-10-04,388.4,Credit Card,Successful,POL61267923
PAY34592320,2024-01-15,314.65,Credit Card,Failed,POL38330072
PAY90853205,2023-02-11,1242.89,Bank Transfer,Failed,POL63483094
PAY04417717,2022-05-23,1323.52,Cash,Failed,POL43127976
PAY92938806,2022-12-21,981.46,Credit Card,Successful,POL22897699
PAY55510931,2024-07-08,176.9,Credit Card,Failed,POL48969594
PAY52392661,2023-09-21,684.59,Cash,Successful,POL50354765
PAY89101892,2024-04-16,1127.34,Credit Card,Failed,POL78507070
PAY54153316,2022-05-02,534.02,Cash,Failed,POL77625425
PAY67180043,2022-11-07,1095.07,Credit Card,Failed,POL63989865
PAY82843960,2022-09-26,1074.65,Credit Card,Successful,POL43894987
PAY64169694,2022-08-13,302.01,Bank Transfer,Successful,POL55809193
PAY63893002,2023-02-24,614.44,Bank Transfer,Failed,POL03258103
PAY33165745,2022-05-31,1355.2,Credit Card,Successful,POL58228510
PAY67167717,2024-08-25,825.07,Bank Transfer,Failed,POL27953445
PAY95981287,2024-11-17,1273.8,Cash,Successful,POL31482176
PAY14997357,2024-08-21,1375.47,Bank Transfer,Failed,POL77202133
PAY04516853,2022-09-02,823.16,Cash,Failed,POL74809100
PAY29970083,2022-09-21,1455.45,Credit Card,Failed,POL06372967
PAY14466110,2024-05-25,96.87,Credit Card,Successful,POL13962079
PAY73966225,2022-04-16,906.03,Cash,Failed,POL01860747
PAY45274393,2024-03-11,902.51,Cash,Successful,POL21319320
PAY97478997,2022-10-16,1248.42,Credit Card,Successful,POL87257642
PAY60365942,2024-02-11,1076.85,Bank Transfer,Failed,POL23175808
PAY77810060,2022-04-27,860.35,Cash,Successful,POL68942748
PAY37577237,2022-02-14,1374.16,Credit Card,Successful,POL12089823
PAY15756122,2022-03-25,1256.1,Credit Card,Failed,POL93327871
PAY35289214,2022-07-22,220.63,Credit Card,Failed,POL77471080
PAY54372691,2023-10-30,443.21,Bank Transfer,Successful,POL96779565
PAY11848047,2022-06-18,1110.12,Cash,Failed,POL05441250
PAY85353160,2021-12-28,957.07,Cash,Failed,POL12629332
PAY81303070,2022-01-13,858.88,Credit Card,Failed,POL63433584
PAY13802427,2021-12-29,133.39,Bank Transfer,Failed,POL20797511
PAY45062271,2022-10-28,130.73,Bank Transfer,Failed,POL37879847
PAY22913038,2023-01-22,268.51,Credit Card,Successful,POL93878741
PAY37770199,2023-07-09,695.44,Bank Transfer,Successful,POL73721889
PAY82762424,2024-01-18,682.08,Credit Card,Successful,POL90938074
PAY24784492,2022-06-14,456.32,Cash,Successful,POL36630030
PAY60613744,2021-12-27,871.09,Credit Card,Successful,POL06150370
PAY39991501,2023-06-06,845.71,Cash,Successful,POL76204779
PAY74075072,2022-05-19,498.32,Credit Card,Failed,POL56805499
PAY47638740,2022-01-06,505.95,Bank Transfer,Successful,POL59942075
PAY04101515,2022-06-10,932.56,Credit Card,Failed,POL30499231
PAY00381175,2024-08-10,571.89,Cash,Failed,POL15757383
PAY61525287,2022-08-21,744.49,Cash,Successful,POL34491800
PAY41636985,2022-03-28,605.91,Credit Card,Successful,POL63077601
PAY41297012,2024-04-29,1137.43,Bank Transfer,Successful,POL27425814
PAY53852020,2023-10-12,249.85,Cash,Failed,POL36595013
PAY37300700,2024-08-29,579.68,Bank Transfer,Successful,POL94633881
PAY35368522,2023-01-20,318.25,Bank Transfer,Successful,POL83165381
PAY20253024,2022-06-17,601.87,Credit Card,Successful,POL55949918
PAY95080818,2024-06-04,669.07,Credit Card,Successful,POL97456279
PAY80192208,2023-04-25,420.06,Cash,Failed,POL78314103
PAY62096990,2023-11-21,542.52,Credit Card,Successful,POL28550299
PAY95688583,2022-06-26,714.18,Cash,Successful,POL26862449
PAY04722157,2024-11-29,704.28,Bank Transfer,Failed,POL58046238
PAY62957715,2023-10-01,300.29,Credit Card,Failed,POL33850550
PAY40373018,2024-08-10,221.86,Credit Card,Failed,POL16109896
PAY15005171,2024-11-07,910.61,Cash,Successful,POL61913458
PAY30135019,2022-12-05,1167.39,Cash,Failed,POL80129143
PAY38009526,2023-03-14,1495.54,Credit Card,Successful,POL70014788
PAY89529048,2023-01-23,1168.99,Cash,Successful,POL87573741
PAY36799278,2022-02-11,439.17,Credit Card,Failed,POL49437324
PAY57130479,2022-04-18,1482.91,Bank Transfer,Failed,POL00118999
PAY64301118,2024-01-28,868.5,Cash,Successful,POL42443004
PAY25103914,2023-01-14,767.23,Credit Card,Failed,POL46013781
PAY55993513,2024-09-23,878.82,Cash,Successful,POL12925982
PAY05672472,2024-08-28,1184.02,Bank Transfer,Successful,POL82615987
PAY16893151,2024-05-12,1225.09,Bank Transfer,Failed,POL55324239
PAY33266471,2022-05-30,161.49,Bank Transfer,Failed,POL37628555
PAY76652197,2024-08-21,400.37,Credit Card,Failed,POL21189445
PAY92746010,2023-04-20,835.62,Bank Transfer,Failed,POL08033487
PAY47918748,2022-05-29,691.16,Bank Transfer,Successful,POL43888562
PAY60995270,2024-05-14,722.45,Credit Card,Failed,POL41034337
PAY93176396,2023-10-14,1475.43,Bank Transfer,Failed,POL76080858
PAY22799942,2024-03-22,944.26,Cash,Failed,POL64197228
PAY22749512,2023-11-05,221.66,Bank Transfer,Successful,POL66935971
PAY58140794,2022-07-04,1476.87,Bank Transfer,Successful,POL48638488
PAY43586561,2023-04-07,410.66,Cash,Successful,POL71025279
PAY40902205,2023-05-25,1186.72,Credit Card,Failed,POL81043217
PAY78661547,2022-11-16,957.16,Cash,Successful,POL84891597
PAY11806794,2023-08-10,1313.03,Bank Transfer,Successful,POL88877150
PAY59568741,2022-11-25,1392.26,Credit Card,Failed,POL10547334
PAY11771464,2023-04-30,808.86,Cash,Failed,POL96262921
PAY07491451,2022-10-05,163.49,Bank Transfer,Successful,POL11199753
PAY53325850,2022-04-23,477.81,Bank Transfer,Failed,POL99892267
PAY32107940,2024-05-27,998.78,Cash,Successful,POL47755970
PAY98225981,2022-02-25,633.12,Cash,Successful,POL44633851
PAY84080521,2024-12-05,503.87,Bank Transfer,Failed,POL68941545
PAY19207340,2023-08-03,800.5,Credit Card,Failed,POL02880116
PAY42984860,2024-12-16,359.05,Bank Transfer,Successful,POL51974701
PAY50451222,2022-12-03,541.83,Cash,Successful,POL78634856
PAY37038723,2022-11-25,389.61,Cash,Successful,POL07046709
PAY41879291,2024-02-17,412.96,Cash,Successful,POL83860935
PAY93675996,2023-12-06,664.51,Cash,Successful,POL16642790
PAY77915949,2024-07-19,192.49,Cash,Failed,POL47162094
PAY93286399,2023-08-15,751.26,Bank Transfer,Successful,POL56373098
PAY63848754,2024-09-20,811.58,Cash,Failed,POL21617511
PAY90866144,2023-09-30,345.74,Credit Card,Successful,POL46352702
PAY07427660,2024-07-12,222.68,Bank Transfer,Successful,POL89472328
PAY92389859,2022-05-23,125.74,Credit Card,Successful,POL41941398
PAY98080011,2024-10-25,358.82,Credit Card,Failed,POL93758442
PAY88090023,2022-12-24,597.36,Bank Transfer,Failed,POL74375234
PAY73379156,2023-08-02,340.72,Credit Card,Failed,POL11162574
PAY93582936,2022-07-10,309.13,Cash,Failed,POL45259795
PAY55160228,2023-02-28,418.18,Credit Card,Successful,POL42505976
PAY29185079,2023-01-28,1003.56,Cash,Failed,POL27435543
PAY35187737,2023-12-15,309.73,Cash,Successful,POL20839843
PAY37642916,2023-09-06,1208.75,Credit Card,Failed,POL31588332
PAY15760378,2023-05-15,431.09,Credit Card,Failed,POL31299981
PAY17639875,2022-07-27,574.45,Cash,Successful,POL92952758
PAY33560187,2023-12-13,182.38,Bank Transfer,Failed,POL05204154
PAY90389594,2022-04-30,1101.88,Bank Transfer,Successful,POL05429840
PAY37366011,2023-06-04,71.71,Cash,Failed,POL05706478
PAY39004522,2023-10-04,991.55,Cash,Successful,POL22111965
PAY49336543,2022-01-01,639.84,Credit Card,Successful,POL56612277
PAY11157187,2024-09-01,1214.62,Credit Card,Successful,POL96087184
PAY96108220,2024-11-10,668.49,Cash,Successful,POL80560091
PAY03950271,2022-03-31,923.7,Credit Card,Successful,POL10223827
PAY03215929,2022-07-25,612.84,Credit Card,Failed,POL14708909
PAY86985228,2023-11-15,231.56,Bank Transfer,Successful,POL89472328
PAY69417563,2022-05-03,1358.97,Cash,Failed,POL84222350
PAY03479257,2024-12-20,108.07,Credit Card,Failed,POL11989725
PAY93013890,2022-12-15,1232.46,Cash,Successful,POL25998313
PAY26438889,2023-09-02,1130.22,Credit Card,Successful,POL85749437
PAY15489126,2024-03-04,1082.89,Bank Transfer,Successful,POL74756717
PAY52669003,2024-08-10,1341.45,Credit Card,Successful,POL06598618
PAY38130961,2024-02-07,879.3,Credit Card,Failed,POL40877445
PAY27844588,2024-06-17,575.12,Bank Transfer,Failed,POL59950728
PAY92065969,2023-08-25,333.16,Bank Transfer,Failed,POL51728504
PAY41286604,2024-08-08,1189.2,Bank Transfer,Failed,POL50447483
PAY56772509,2023-07-01,1335.71,Bank Transfer,Failed,POL81184325
PAY60723527,2022-07-03,1046.14,Cash,Failed,POL46961879
PAY60994426,2023-01-23,399.35,Bank Transfer,Successful,POL15359444
PAY27827042,2022-06-12,754.79,Credit Card,Failed,POL23565642
PAY85779823,2023-03-05,731.36,Credit Card,Successful,POL98798352
PAY21782661,2024-04-16,1219.62,Cash,Successful,POL70823691
PAY66846553,2023-06-18,626.21,Bank Transfer,Failed,POL08111147
PAY32677598,2022-06-14,725.89,Bank Transfer,Successful,POL12333540
PAY42496484,2024-02-25,179.75,Credit Card,Failed,POL35727736
PAY93110604,2022-02-12,204.49,Cash,Failed,POL72311298
PAY15200399,2022-04-14,657.81,Bank Transfer,Failed,POL59779212
PAY61654063,2022-02-15,104.58,Cash,Failed,POL80647168
PAY67218894,2024-01-01,553.23,Credit Card,Successful,POL84679651
PAY74476106,2024-06-04,532.08,Cash,Successful,POL43339997
PAY93831155,2024-03-21,952.12,Bank Transfer,Failed,POL00096946
PAY77349598,2024-01-14,1365.44,Credit Card,Failed,POL36714919
PAY88738738,2023-09-19,1399.86,Bank Transfer,Failed,POL33443696
PAY49315154,2024-10-22,1235.64,Credit Card,Failed,POL27460532
PAY29131576,2024-05-05,590.69,Credit Card,Failed,POL80333003
PAY84413511,2024-08-03,114.72,Credit Card,Successful,POL27929198
PAY57668738,2024-12-21,1166.87,Cash,Successful,POL08392852
PAY46176587,2023-01-03,99.92,Bank Transfer,Failed,POL83014329
PAY17782192,2024-05-08,1275.16,Cash,Successful,POL68947456
PAY08533328,2024-03-25,1032.07,Cash,Failed,POL93562061
PAY47131121,2023-02-27,476.8,Cash,Failed,POL42317567
PAY47823870,2023-11-10,221.44,Bank Transfer,Successful,POL20270146
PAY38576227,2023-07-03,1036.36,Credit Card,Successful,POL70411495
PAY03106312,2023-11-05,794.31,Bank Transfer,Failed,POL42862009
PAY31674020,2023-12-18,196.09,Credit Card,Successful,POL45440962
PAY73975462,2022-08-23,296.03,Bank Transfer,Successful,POL73676395
PAY25993714,2022-06-28,355.82,Bank Transfer,Failed,POL85269593
PAY14371769,2022-01-21,1432.63,Bank Transfer,Failed,POL46770635
PAY51719845,2022-08-31,306.52,Bank Transfer,Failed,POL87664346
PAY67636906,2022-09-22,775.24,Bank Transfer,Failed,POL89180223
PAY19593996,2024-06-05,346.61,Cash,Failed,POL12714870
PAY39174486,2022-08-18,64.45,Credit Card,Successful,POL47676177
PAY22187774,2023-06-27,1000.09,Cash,Successful,POL40579539
PAY21601134,2023-07-27,1376.41,Bank Transfer,Successful,POL44326317
PAY17150289,2022-11-28,247.38,Bank Transfer,Failed,POL07269775
PAY72558048,2022-12-13,1496.5,Bank Transfer,Failed,POL70014788
PAY79511232,2022-04-11,1043.57,Credit Card,Successful,POL14844757
PAY05717594,2023-11-04,686.16,Cash,Failed,POL40780635
PAY77055465,2023-02-04,100.82,Credit Card,Failed,POL32822609
PAY45310260,2024-05-04,473.82,Bank Transfer,Failed,POL14879776
PAY65222508,2024-10-18,1483.81,Credit Card,Failed,POL73942223
PAY56634932,2022-08-07,860.67,Bank Transfer,Successful,POL55190286
PAY78481956,2024-04-25,1326.73,Credit Card,Failed,POL07078939
PAY55708914,2023-08-09,1103.56,Bank Transfer,Failed,POL05606987
PAY34035844,2023-05-09,433.76,Bank Transfer,Successful,POL75380530
PAY24664680,2024-07-18,1481.19,Cash,Successful,POL91428444
PAY37083418,2022-10-15,1406.34,Credit Card,Successful,POL21502603
PAY98165849,2023-12-31,535.36,Bank Transfer,Successful,POL89180514
PAY64236161,2022-02-08,737.29,Bank Transfer,Successful,POL42381985
PAY47935196,2022-08-30,880.65,Credit Card,Failed,POL47741439
PAY10638988,2023-02-09,288.82,Credit Card,Failed,POL68080704
PAY08562097,2023-03-21,838.32,Cash,Successful,POL97395232
PAY26778364,2023-11-06,950.81,Credit Card,Failed,POL32850811
PAY59512937,2024-07-12,1417.81,Bank Transfer,Successful,POL12428570
PAY70230181,2024-06-10,846.15,Bank Transfer,Successful,POL71988877
PAY16449487,2022-11-03,962.51,Credit Card,Successful,POL85498031
PAY95281255,2024-01-25,612.49,Bank Transfer,Successful,POL12299324
PAY68269238,2022-07-26,610.15,Credit Card,Failed,POL23066229
PAY27481520,2023-10-03,607.29,Bank Transfer,Successful,POL53425545
PAY94250802,2024-01-24,1016.42,Bank Transfer,Failed,POL95823449
PAY14760940,2024-10-04,1359.76,Bank Transfer,Successful,POL53518274
PAY66055330,2024-06-25,174.46,Credit Card,Successful,POL57053022
PAY12088674,2022-03-04,256.95,Cash,Failed,POL19136648
PAY73861964,2022-03-17,1293.58,Bank Transfer,Successful,POL53578236
PAY42071106,2023-12-15,718.79,Cash,Successful,POL83125745
PAY10345864,2023-02-13,665.44,Cash,Successful,POL87238187
PAY85522003,2023-11-18,1470.21,Cash,Failed,POL12536451
PAY57030664,2022-01-18,60.15,Cash,Successful,POL31410779
PAY31553554,2022-09-05,590.11,Cash,Successful,POL92491659
PAY70449452,2024-11-16,1419.63,Cash,Successful,POL96760097
PAY41714941,2022-09-24,419.04,Cash,Successful,POL55949918
PAY35806997,2023-10-26,793.6,Bank Transfer,Successful,POL07078939
PAY34090138,2023-02-15,310.79,Cash,Successful,POL79694527
PAY13985223,2022-09-04,967.21,Bank Transfer,Failed,POL54824622
PAY63452430,2022-05-17,654.61,Bank Transfer,Failed,POL97266170
PAY14524314,2024-01-22,961.48,Credit Card,Successful,POL40579539
PAY96288482,2024-01-13,1072.99,Bank Transfer,Failed,POL75052846
PAY78038860,2022-09-14,711.63,Credit Card,Failed,POL26967918
PAY79917124,2022-05-02,993.29,Cash,Successful,POL19986234
PAY91587270,2024-05-11,630.04,Credit Card,Failed,POL86085378
PAY74917706,2023-10-18,147.97,Cash,Failed,POL14294149
PAY21648652,2023-08-11,600.11,Credit Card,Successful,POL38619975
PAY09049138,2024-02-27,1005.12,Credit Card,Failed,POL81378407
PAY32327669,2023-10-07,256.27,Credit Card,Failed,POL22369979
PAY38659888,2022-11-02,375.51,Cash,Failed,POL19911528
PAY01991184,2022-05-10,1474.22,Cash,Successful,POL27435543
PAY64187027,2023-01-31,565.61,Cash,Successful,POL81591533
PAY95869155,2023-03-07,1049.13,Cash,Successful,POL39231633
PAY14419385,2024-04-23,309.41,Bank Transfer,Failed,POL77104949
PAY31047061,2023-01-04,1130.37,Cash,Successful,POL84091621
PAY41556390,2023-05-18,538.5,Bank Transfer,Successful,POL90584478
PAY71721952,2023-06-04,483.39,Bank Transfer,Failed,POL27860857
PAY34101346,2024-07-21,251.54,Cash,Successful,POL75543657
PAY26014351,2022-06-27,938.48,Bank Transfer,Successful,POL53957372
PAY25268649,2024-01-28,440.3,Credit Card,Failed,POL01957491
PAY22739575,2022-06-24,266.45,Credit Card,Successful,POL21075384
